gsm_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	pca_feature_set
GSM1045204	-119.526435746005	6.02609154108816	5.4649055263031	7.27954061778979	-3.43254816771441	11.8844619037268	9.8537698890194	-5.34624382106956	-6.71808919867238	-4.4983948520268	top5000_MAD
GSM1045205	-114.489608141806	2.64293464442563	10.7742552587812	13.7082963177204	7.59134680254888	9.65698103643073	7.49784319186582	-0.737017159172	-13.8758570590708	-3.03832696384101	top5000_MAD
GSM1045206	-107.854904288432	23.090052042437	16.8527052560531	28.5654965806668	-5.33902548076585	-1.20246434410739	-1.64124856208341	3.7873451354689	-7.82456413835414	-8.24927120023897	top5000_MAD
GSM1045207	-119.006210824897	10.2690300416475	9.59972119415982	26.9462107303081	-3.27606818612223	4.99581921084111	4.09725348659946	0.0351204909369118	-7.96396101614789	-9.01299114895952	top5000_MAD
GSM1045208	25.7363172032917	-24.0150843324224	15.1807003473267	-17.981184833118	6.37645716072855	10.2968697149722	0.508186700905989	6.78085350504861	-10.7705660198607	-10.8694689933127	top5000_MAD
GSM1045209	20.8121245910069	0.660545567099897	23.1268115406982	27.5941273264576	-2.18113946372484	-26.2811523045555	-10.7742733665493	-5.7833601729996	8.3062951761193	-13.89797270241	top5000_MAD
GSM1045210	28.8265114201663	-9.27481155372673	24.824149200805	-6.31522072836502	6.15587791627711	-2.67950997956931	-6.23419356199807	17.0936081084563	-4.23370023939016	-11.6523030392967	top5000_MAD
GSM1045211	29.9880739524917	35.9452205523213	28.42701786192	-0.323574360469712	4.92492411949678	-19.3828788696188	9.50598241424353	-13.1430191657715	20.7245548192078	-6.26847688220141	top5000_MAD
GSM1045212	10.3688096051939	13.1773504407522	-75.696772136734	30.2219817668898	6.89662051314672	-20.3464494967133	-1.32509588389914	-20.6625310482313	4.97415644665122	7.21386170985954	top5000_MAD
GSM1045213	-1.42738547427301	29.3028696553211	3.09362145410729	-15.3099804051273	17.0232828715123	-24.7768287664393	-33.2559132624766	5.2436236549346	4.10928716043986	1.71236478049699	top5000_MAD
GSM1045214	-3.58155494162411	52.2087201084264	-31.1695884923164	-24.5556141097746	-62.2903502282222	33.4510584916811	-36.9020353314892	14.8573119602727	-7.33818102956785	-14.2964675355399	top5000_MAD
